1001,57,34,5,-15,-20,-10,0,9999,9999,9999,1,0.5,1.25,0.25,0,1,0,0
1001,57,34,0,9999,9999,9999,9999,9999,9999,9999,1,0.5,1.25,0.25,0,1,0,0
1002,45,60.6,0,32,28,0,25,9999,9999,9999,1,0.916666667,1,1.25,0.5,2.5,1,0
1002,45,68.4,0,41,45,35,44,9999,9999,9999,1,0.916666667,1,1.25,0.5,2.5,1,0
1002,45,79,0,34,32,20,32,9999,9999,9999,1,0.916666667,1,1.25,0.5,2.5,1,0
1002,45,43.8,6,9999,9999,9999,9999,9999,9999,9999,1,0.916666667,1,1.25,0.5,2.5,1,0
1002,45,64.2,0.2,-14,16,40,35,9999,9999,9999,1,0.916666667,1,1.25,0.5,2.5,1,0
1002,45,40.6,10,9999,9999,9999,9999,9999,9999,9999,0,0.916666667,1,1.25,0.5,2.5,1,0
1002,45,62.2,0,-12,49,-2,49,9999,9999,9999,0,0.916666667,1,1.25,0.5,2.5,1,0
1002,45,41.2,8.2,-10,32,-3,21,9999,9999,9999,0,0.916666667,1,1.25,0.5,2.5,1,0
1002,45,53,0,40,25,-32,20,9999,9999,9999,0,0.916666667,1,1.25,0.5,2.5,1,0
1002,45,68.4,0,9999,9999,9999,9999,9999,9999,9999,0,0.916666667,1,1.25,0.5,2.5,1,0
1002,45,49.4,0,-1,20,2,17,9999,9999,9999,0,0.916666667,1,1.25,0.5,2.5,1,0
1002,45,58.6,0,9999,9999,9999,9999,9999,9999,9999,0,0.916666667,1,1.25,0.5,2.5,1,0
1002,45,63.6,0,28,2,19,7,9999,9999,9999,0,0.916666667,1,1.25,0.5,2.5,1,0
1002,45,61,5.8,0,43,-11,40,9999,9999,9999,0,0.916666667,1,1.25,0.5,2.5,1,0
1002,45,48.6,0,-7,42,-33,37,9999,9999,9999,0,0.916666667,1,1.25,0.5,2.5,1,0
1002,45,50.6,17.4,9999,9999,9999,9999,9999,9999,9999,0,0.916666667,1,1.25,0.5,2.5,1,0
1002,45,56.4,0,21,31,-21,16,9999,9999,9999,0,0.916666667,1,1.25,0.5,2.5,1,0
1002,45,40.8,8.2,20,27,16,22,9999,9999,9999,0,0.916666667,1,1.25,0.5,2.5,1,0
1002,45,73.8,0,23,42,-6,34,9999,9999,9999,0,0.916666667,1,1.25,0.5,2.5,1,0
1002,45,60.8,0,13,23,-18,2,9999,9999,9999,1,0.916666667,1,1.25,0.5,2.5,1,0
1002,45,60.4,0,17,25,-11,10,9999,9999,9999,1,0.916666667,1,1.25,0.5,2.5,1,0
1002,45,57.6,0,19,17,-9,13,9999,9999,9999,1,0.916666667,1,1.25,0.5,2.5,1,0
1002,45,32.4,23.8,-17,26,12,-14,9999,9999,9999,1,0.916666667,1,1.25,0.5,2.5,1,0
1002,45,28.2,28.2,9999,9999,9999,9999,9999,9999,9999,1,0.916666667,1,1.25,0.5,2.5,1,0
1002,45,62.2,0,43,25,-45,29,9999,9999,9999,0,0.916666667,1,1.25,0.5,2.5,1,0
1002,45,63.2,0,10,31,-12,27,9999,9999,9999,0,0.916666667,1,1.25,0.5,2.5,1,0
1002,45,67,0,30,7,-9,6,9999,9999,9999,0,0.916666667,1,1.25,0.5,2.5,1,0
1002,45,70,0,4,43,23,43,9999,9999,9999,0,0.916666667,1,1.25,0.5,2.5,1,0
1002,45,41.6,27.4,11,33,-12,12,9999,9999,9999,0,0.916666667,1,1.25,0.5,2.5,1,0
1002,45,56.8,6.6,16,28,-5,22,9999,9999,9999,0,0.916666667,1,1.25,0.5,2.5,1,0
1002,45,56.2,0,-13,30,5,21,9999,9999,9999,0,0.916666667,1,1.25,0.5,2.5,1,0
1002,45,65.2,0,5,24,-5,11,9999,9999,9999,0,0.916666667,1,1.25,0.5,2.5,1,0
1002,45,65,3.6,-17,30,15,33,9999,9999,9999,0,0.916666667,1,1.25,0.5,2.5,1,0
1002,45,64.2,0,-4,30,0,19,9999,9999,9999,0,0.916666667,1,1.25,0.5,2.5,1,0
1002,45,69.2,12.4,-1,35,4,31,9999,9999,9999,0,0.916666667,1,1.25,0.5,2.5,1,0
1002,45,69.2,8.6,0,41,0,38,9999,9999,9999,0,0.916666667,1,1.25,0.5,2.5,1,0
